,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
1182,2551.0,0,2551.0,0.0,32,0.2895,0.29,0.29,2,0,6,0.36,3,0.0,1,0.29,36,1,1,32,2562.7,31,1,0.96875,0.03125,0.0,0.301,0.0,0.0,6,1,430,24,-1
1183,2400.0,0,2400.0,0.0,16,0.3495,0.35,0.35,26,1,7,1.08,7,0.0,0,0.35,36,1,1,15,2639.3,14,1,0.933333333,0.066666667,200.0,0.361,0.36,0.36758333299999996,6,2,755,23,-1
1185,3550.0,0,3550.0,0.0,35,0.2895,0.29,0.29,5,0,7,0.22,3,0.0,0,0.29,36,1,1,32,3716.73,34,1,1.0625,0.03125,0.0,0.301,0.3,0.36758333299999996,12,4,555,48,-1
1188,1800.0,0,1800.0,0.0,81,0.248,0.35,0.2485,9,1,7,0.08,7,0.0,0,0.2485,36,1,1,64,6246.12,23,1,0.359375,0.015625,4417.02,0.361,0.0,0.273494444,4,6,1079,16,-1
1190,1200.0,0,1200.0,0.0,36,0.2275,0.27,0.228,13,0,6,0.34,7,0.0,0,0.228,36,1,1,25,3161.06,18,1,0.72,0.04,1761.06,0.245,0.2295,0.36758333299999996,7,5,926,30,-1
1191,1500.0,0,1500.0,0.0,17,0.2395,0.24,0.24,20,4,6,0.18,3,0.0,0,0.24,36,1,1,17,1830.37,16,1,0.9411764709999999,0.058823529000000006,0.0,0.251,0.0,0.36758333299999996,12,0,449,52,-1
1192,2600.0,0,2600.0,0.0,1,0.087,0.0875,0.0875,5,0,7,0.02,3,0.0,0,0.0875,36,1,1,1,2600.0,1,0,1.0,0.0,0.0,0.0985,0.0975,0.36758333299999996,12,6,854,51,-1
1197,3000.0,0,3000.0,0.0,35,0.3056,0.3061,0.3061,45,1,6,0.19,7,0.0,1,0.3061,36,1,1,32,3012.09,34,1,1.0625,0.03125,0.0,0.0,0.0,0.36758333299999996,3,3,566,11,-1
1200,2550.0,0,2550.0,0.0,39,0.2495,0.25,0.25,5,0,6,0.12,10,0.0,1,0.25,36,1,1,37,2814.4,33,1,0.8918918920000001,0.027027027000000002,250.0,0.245,0.0,0.36758333299999996,12,1,954,52,-1
1204,6500.0,0,6500.0,0.0,62,0.2195,0.22,0.22,27,0,6,0.18,7,0.0,1,0.22,36,1,1,57,6500.0,62,0,1.087719298,0.0,0.0,0.0,0.23,0.36758333299999996,12,6,901,50,-1
1205,1025.0,0,1025.0,0.0,2,0.1995,0.2,0.2,31,0,7,0.02,7,0.0,1,0.2,36,1,1,1,1073.94,1,1,1.0,1.0,0.0,0.21100000000000002,0.21,0.0,10,5,1179,42,-1
1206,1000.0,0,1000.0,0.0,12,0.2395,0.24,0.24,9,0,7,0.18,7,0.0,0,0.24,36,1,1,11,1057.93,10,1,0.9090909090000001,0.090909091,50.0,0.251,0.25,0.36758333299999996,5,1,742,19,-1
1207,2600.0,0,2600.0,0.0,37,0.244,0.26,0.2545,5,0,6,0.08,7,0.01,0,0.2445,36,1,1,35,2875.0,32,0,0.914285714,0.0,275.0,0.24,0.27,0.36758333299999996,3,4,787,13,-1
1209,5000.0,0,5000.0,0.0,177,0.1935,0.28,0.19399999999999998,12,0,7,0.03,10,0.0,1,0.19399999999999998,36,1,1,131,18609.29,44,1,0.33587786299999994,0.007633588,13524.89,0.27,0.28,0.216717143,2,3,1171,7,-1
1210,3000.0,0,3000.0,0.0,57,0.2845,0.3093,0.285,15,2,6,0.14,7,0.0,1,0.285,36,1,1,51,4458.27,39,1,0.764705882,0.019607843,1326.06,0.0,0.0,0.10099999999999999,4,2,170,18,-1
1211,5000.0,0,5000.0,0.0,221,0.1795,0.29,0.18,5,0,6,0.15,7,0.0,0,0.18,36,1,1,174,18067.61,61,1,0.350574713,0.005747126,13055.14,0.265,0.225,0.13575,9,2,1111,36,-1
1215,1500.0,0,1500.0,0.0,16,0.2395,0.24,0.24,9,0,7,0.23,10,0.0,0,0.24,36,1,1,16,1510.89,15,1,0.9375,0.0625,0.0,0.0,0.25,0.36758333299999996,10,0,1378,40,-1
1217,2025.0,0,2025.0,0.0,29,0.2495,0.27,0.27,13,0,8,0.08,7,0.02,0,0.25,36,1,1,27,2378.0,22,1,0.814814815,0.037037037,350.0,0.245,0.0,0.36758333299999996,11,6,229,47,-1
1221,2000.0,0,2000.0,0.0,29,0.2895,0.29,0.29,29,0,6,0.27,10,0.0,0,0.29,36,1,1,26,2020.91,28,1,1.076923077,0.038461537999999997,0.0,0.301,0.0,0.36758333299999996,9,2,693,38,-1
1224,5000.0,0,5000.0,0.0,41,0.2895,0.29,0.29,29,0,6,0.11,10,0.0,1,0.29,36,1,1,37,5101.52,38,1,1.027027027,0.027027027000000002,100.0,0.0,0.0,0.0232,9,1,646,36,-1
1225,3000.0,0,3000.0,0.0,102,0.1995,0.2782,0.2,5,1,6,0.35,10,0.0,0,0.2,36,1,1,77,8681.59,40,1,0.519480519,0.012987013,5475.46,0.2892,0.2882,0.277633333,4,0,670,15,-1
1227,2500.0,0,2500.0,0.0,16,0.2795,0.28,0.28,13,0,7,0.1,7,0.0,0,0.28,36,1,1,15,2500.0,16,0,1.066666667,0.0,0.0,0.29100000000000004,0.0,0.0,6,3,570,24,-1
1228,2000.0,0,2000.0,0.0,12,0.1847,0.1852,0.1852,39,0,6,0.39,10,0.0,0,0.1852,36,1,1,7,2000.0,12,0,1.714285714,0.0,0.0,0.1962,0.1952,0.36758333299999996,5,4,852,21,-1
1229,2000.0,0,2000.0,0.0,14,0.087,0.0875,0.0875,16,0,6,0.14,7,0.0,0,0.0875,36,1,1,1,2000.0,14,0,14.0,0.0,0.0,0.0985,0.0975,0.36758333299999996,7,2,316,27,-1
1233,3500.0,0,3500.0,0.0,109,0.2502,0.29,0.2507,5,0,7,0.22,10,0.0,0,0.2507,36,1,1,85,8474.31,43,1,0.505882353,0.011764706000000002,4973.18,0.2729,0.29,0.134376471,3,2,1098,13,-1
1234,1000.0,0,1000.0,0.0,10,0.2495,0.27,0.27,13,0,7,0.16,7,0.02,0,0.25,36,1,1,10,1000.0,10,0,1.0,0.0,0.0,0.281,0.0,0.0,2,3,1255,7,-1
1236,4000.0,0,4000.0,0.0,106,0.22699999999999998,0.26,0.2375,13,0,7,0.14,10,0.01,0,0.2275,36,1,1,84,8537.92,47,1,0.55952381,0.011904762,4531.7,0.271,0.25,0.185555556,1,3,405,4,-1
1238,1500.0,0,1500.0,0.0,12,0.2395,0.24,0.24,20,0,6,0.0,10,0.0,1,0.24,36,1,1,11,1537.65,11,1,1.0,0.090909091,0.0,0.251,0.25,0.36758333299999996,9,6,1246,38,-1
1240,2500.0,0,2500.0,0.0,97,0.1948,0.24,0.1953,20,4,6,0.06,10,0.0,0,0.1953,36,1,1,74,7079.88,38,1,0.513513514,0.013513513999999999,4551.41,0.23,0.25,0.197046429,4,1,787,14,-1
1241,1200.0,0,1200.0,0.0,68,0.1995,0.3156,0.2,16,4,6,0.04,10,0.0,0,0.2,36,1,1,49,4743.71,19,1,0.387755102,0.020408163,3184.71,0.3266,0.3256,0.241175,1,3,1273,1,-1
1242,1000.0,0,1000.0,0.0,1,0.0095,0.01,0.01,16,0,7,0.00677,7,0.0,0,0.01,36,1,1,1,1000.0,1,0,1.0,0.0,0.0,0.021,0.02,0.36758333299999996,3,5,814,11,-1
1243,1200.0,0,1200.0,0.0,12,0.2395,0.24,0.24,9,0,6,0.09,7,0.0,0,0.24,36,1,1,12,1200.0,12,0,1.0,0.0,0.0,0.251,0.25,0.36758333299999996,7,0,810,27,-1
1248,7000.0,0,7000.0,0.0,99,0.2495,0.29,0.27,12,0,6,0.16,10,0.02,0,0.25,36,1,1,88,8753.42,78,1,0.8863636359999999,0.011363636000000002,1695.42,0.245,0.3,0.36758333299999996,10,4,603,43,-1
1250,3001.0,0,3001.0,0.0,39,0.2895,0.29,0.29,12,0,7,0.97,10,0.0,1,0.29,36,1,1,33,3013.99,38,1,1.151515152,0.03030303,0.0,0.0,0.0,0.36758333299999996,5,2,917,18,-1
1254,2000.0,0,2000.0,0.0,29,0.2895,0.29,0.29,13,0,6,1.29,7,0.0,1,0.29,36,1,1,25,2005.0,28,1,1.12,0.04,0.0,0.0,0.0,0.36758333299999996,11,3,431,44,-1
1255,1025.0,0,1025.0,0.0,11,0.1418,0.1523,0.1523,6,0,6,0.28,7,0.01,1,0.1423,36,1,1,11,1050.0,10,1,0.9090909090000001,0.090909091,0.0,0.0,0.1623,0.0,8,5,792,31,-1
1262,1200.0,0,1200.0,0.0,75,0.1885,0.29,0.19899999999999998,19,0,7,0.14,7,0.01,0,0.18899999999999997,36,1,1,65,5301.71,17,1,0.26153846199999997,0.015384615,4020.02,0.2445,0.2,0.216077778,12,4,493,52,-1
1266,7500.0,0,7500.0,0.0,103,0.2895,0.29,0.29,5,0,6,0.12,7,0.0,0,0.29,36,1,1,100,7512.77,102,1,1.02,0.01,0.0,0.0,0.0,0.0,5,1,1078,18,-1
1267,10000.0,0,10000.0,0.0,102,0.2795,0.28,0.28,24,0,6,0.09,10,0.0,0,0.28,36,1,1,92,10010.0,101,1,1.097826087,0.010869565,0.0,0.0,0.0,0.0,6,1,776,26,-1
1268,4715.0,0,4715.0,0.0,96,0.2995,0.35,0.3,5,1,7,0.32,10,0.0,0,0.3,36,1,1,70,9185.03,43,1,0.614285714,0.014285714,4434.44,0.34,0.3499,0.18190769199999998,4,3,258,14,-1
1269,2550.0,0,2550.0,0.0,47,0.2895,0.29,0.29,5,0,7,0.11,10,0.0,0,0.29,36,1,1,46,3466.49,34,1,0.739130435,0.02173913,901.92,0.0,0.29,0.36758333299999996,12,5,1243,51,-1
1270,1000.0,0,1000.0,0.0,9,0.207,0.2075,0.2075,30,0,7,0.025910000000000002,7,0.0,0,0.2075,36,1,1,9,1000.8,8,1,0.8888888890000001,0.111111111,0.0,0.2185,0.2175,0.36758333299999996,5,5,835,18,-1
1277,5300.0,0,5300.0,0.0,172,0.2318,0.29,0.2323,16,0,6,0.2,10,0.0,0,0.2323,36,1,1,148,14363.08,69,1,0.466216216,0.0067567569999999995,9007.78,0.26,0.29,0.09309375,4,2,1335,15,-1
1280,2995.0,0,2995.0,0.0,34,0.3495,0.35,0.35,5,1,6,0.49,7,0.0,0,0.35,36,1,1,33,3013.01,33,1,1.0,0.03030303,0.0,0.0,0.36,0.36758333299999996,1,6,590,2,-1
1282,1000.0,0,1000.0,0.0,9,0.1895,0.2,0.2,31,0,6,1.45,7,0.01,0,0.19,36,1,1,9,1050.0,8,1,0.8888888890000001,0.111111111,0.0,0.0,0.0,0.0,3,4,1008,13,-1
1283,2400.0,0,2400.0,0.0,25,0.2095,0.21,0.21,24,0,6,0.19,10,0.0,0,0.21,36,1,1,24,2400.43,24,1,1.0,0.041666667000000004,0.0,0.0,0.22,0.36758333299999996,6,6,958,23,-1
1284,2550.0,0,2550.0,0.0,18,0.2395,0.26,0.26,5,0,7,0.12,7,0.02,1,0.24,36,1,1,16,2582.72,17,1,1.0625,0.0625,0.0,0.271,0.0,0.36758333299999996,3,6,674,10,-1
1289,2500.0,0,2500.0,0.0,37,0.3495,0.35,0.35,15,1,6,0.31,7,0.0,0,0.35,36,1,1,37,2507.62,36,1,0.972972973,0.027027027000000002,0.0,0.0,0.36,0.36758333299999996,5,0,535,20,-1
1294,1000.0,0,1000.0,0.0,6,0.1495,0.17,0.16,14,0,6,0.43,3,0.01,0,0.15,36,1,1,4,1900.0,1,1,0.25,0.25,650.0,0.18100000000000002,0.18,0.36758333299999996,4,2,594,15,-1
1295,3001.0,0,3001.0,0.0,28,0.2895,0.29,0.29,12,0,6,0.21,7,0.0,0,0.29,36,1,1,20,3001.0,28,0,1.4,0.0,0.0,0.301,0.3,0.36758333299999996,8,6,1306,34,-1
1299,3000.0,0,3000.0,0.0,40,0.2195,0.23,0.23,11,0,6,0.1,3,0.01,0,0.22,36,1,1,38,3023.58,39,1,1.026315789,0.026315789,0.0,0.0,0.0,0.36758333299999996,11,1,722,48,-1
1300,1500.0,0,1500.0,0.0,24,0.2495,0.26,0.25,16,0,6,0.67,10,0.0,0,0.25,36,1,1,23,2026.22,14,1,0.608695652,0.043478261,500.0,0.0,0.26,0.36758333299999996,1,2,1133,5,-1
1301,1025.0,0,1025.0,0.0,27,0.2495,0.29,0.25,46,0,6,0.29,3,0.0,0,0.25,36,1,1,25,2010.91,14,1,0.56,0.04,956.13,0.301,0.271,0.289333333,11,1,897,45,-1
1302,3000.0,0,3000.0,0.0,14,0.1595,0.1775,0.1725,6,0,6,0.13408,7,0.0125,0,0.16,36,1,1,12,3250.0,9,1,0.75,0.083333333,200.0,0.0,0.1875,0.36758333299999996,2,2,429,8,-1
1303,1500.0,0,1500.0,0.0,18,0.2895,0.29,0.29,13,0,7,0.06,5,0.0,0,0.29,36,1,1,17,1504.94,17,1,1.0,0.058823529000000006,0.0,0.301,0.0,0.36758333299999996,8,0,1025,33,-1
1305,3001.0,0,3001.0,0.0,28,0.2895,0.29,0.29,12,0,7,0.09,10,0.0,1,0.29,36,1,1,26,3112.5,27,1,1.038461538,0.038461537999999997,0.0,0.0,0.3,0.36758333299999996,1,0,486,3,-1
1308,4500.0,0,4500.0,0.0,35,0.1445,0.1575,0.1575,15,0,6,0.12,7,0.0125,0,0.145,36,1,1,35,4500.0,35,0,1.0,0.0,0.0,0.0,0.0,0.36758333299999996,7,0,1133,28,-1
1309,1000.0,0,1000.0,0.0,42,0.3054,0.35,0.3059,21,1,6,0.06,7,0.0,0,0.3059,36,1,1,35,2909.68,16,1,0.457142857,0.028571429,1882.26,0.361,0.36,0.114,7,4,599,27,-1
1310,1700.0,0,1700.0,0.0,1,0.1695,0.17,0.17,6,0,7,0.18,10,0.0,0,0.17,36,1,1,1,1700.0,1,0,1.0,0.0,0.0,0.18100000000000002,0.18,0.36758333299999996,9,1,570,39,-1
1311,3100.0,0,3100.0,0.0,82,0.2195,0.23,0.22,11,0,7,0.3,10,0.0,1,0.22,36,1,1,60,5855.96,38,1,0.6333333329999999,0.016666667,2715.36,0.212,0.24,0.23,2,6,1280,8,-1
1313,3500.0,0,3500.0,0.0,38,0.3495,0.35,0.35,16,4,6,0.36,7,0.0,0,0.35,36,1,1,33,3586.69,36,1,1.0909090909999999,0.03030303,50.0,0.0,0.36,0.36758333299999996,12,0,1131,51,-1
1323,1000.0,0,1000.0,0.0,42,0.2445,0.2875,0.245,19,0,7,0.11,7,0.0,0,0.245,36,1,1,33,3195.75,13,1,0.393939394,0.03030303,2188.75,0.2985,0.25,0.27375,6,4,607,23,-1
1326,1000.0,0,1000.0,0.0,11,0.1295,0.15,0.15,15,0,7,0.96,10,0.02,0,0.13,36,1,1,10,1250.0,8,1,0.8,0.1,190.0,0.161,0.16,0.36758333299999996,3,1,642,13,-1
1327,2600.0,0,2600.0,0.0,33,0.2795,0.28,0.28,2,0,7,0.04,10,0.0,0,0.28,36,1,1,30,2604.58,32,1,1.066666667,0.033333333,0.0,0.0,0.29,0.36758333299999996,9,0,974,37,-1
1330,1000.0,0,1000.0,0.0,78,0.1195,0.3319,0.12,6,4,6,0.12,7,0.0,0,0.12,36,1,1,45,6025.34,15,1,0.333333333,0.022222222000000003,4921.83,0.17,0.3319,0.158621429,5,4,515,22,-1
1332,3900.0,0,3900.0,0.0,142,0.1995,0.35,0.2,5,1,6,0.0,10,0.0,0,0.2,36,1,1,90,13585.24,40,1,0.444444444,0.011111111000000002,9511.78,0.34,0.3419,0.23277857100000002,1,5,788,1,-1
1335,1000.0,0,1000.0,0.0,3,0.3495,0.35,0.35,16,1,7,0.05,7,0.0,0,0.35,36,1,1,2,1000.0,3,0,1.5,0.0,0.0,0.361,0.36,0.36758333299999996,2,4,333,9,-1
1336,1000.0,0,1000.0,0.0,13,0.2895,0.29,0.29,19,0,7,0.04,10,0.0,0,0.29,36,1,1,13,1000.0,13,0,1.0,0.0,0.0,0.301,0.0,0.36758333299999996,9,6,1287,36,-1
1337,1000.0,0,1000.0,0.0,7,0.1995,0.2,0.2,9,0,7,0.18880999999999998,14,0.0,0,0.2,36,1,1,6,1000.0,7,0,1.166666667,0.0,0.0,0.0,0.21,0.36758333299999996,2,5,69,7,-1
1338,1000.0,0,1000.0,0.0,17,0.2895,0.29,0.29,46,0,7,0.15,3,0.0,0,0.29,36,1,1,17,1030.0,16,1,0.9411764709999999,0.058823529000000006,0.0,0.0,0.3,0.36758333299999996,1,6,1294,3,-1
1342,2000.0,0,2000.0,0.0,40,0.2284,0.29,0.2689,1,0,7,0.1,10,0.04,0,0.2289,36,1,1,37,4820.71,23,1,0.621621622,0.027027027000000002,2600.05,0.301,0.2455,0.198583333,8,3,776,32,-1
1346,3000.0,0,3000.0,0.0,24,0.2495,0.25,0.25,5,0,6,0.33,10,0.0,0,0.25,36,1,1,23,3000.0,24,0,1.043478261,0.0,0.0,0.261,0.26,0.36758333299999996,6,3,940,23,-1
1350,3000.0,0,3000.0,0.0,35,0.2795,0.28,0.28,5,0,6,0.16,10,0.0,0,0.28,36,1,1,34,3054.58,33,1,0.970588235,0.029411765,50.0,0.29100000000000004,0.0,0.0,8,3,941,31,-1
1351,1000.0,0,1000.0,0.0,17,0.1513,0.1518,0.1518,6,0,7,0.16,10,0.0,0,0.1518,36,1,1,16,1702.44,15,1,0.9375,0.0625,400.0,0.1628,0.1618,0.36758333299999996,5,6,430,20,-1
1353,3200.0,0,3200.0,0.0,34,0.2695,0.27,0.27,5,0,7,0.06,7,0.0,0,0.27,36,1,1,34,3234.13,33,1,0.970588235,0.029411765,0.0,0.281,0.0,0.0,3,6,107,9,-1
1354,1500.0,0,1500.0,0.0,21,0.3233,0.3238,0.3238,15,7,7,0.13,7,0.0,0,0.3238,36,1,1,15,1763.4,18,1,1.2,0.066666667,245.93,0.3348,0.0,0.0,8,5,1325,33,-1
1357,7000.0,0,7000.0,0.0,267,0.1993,0.29,0.1998,19,0,6,0.3,10,0.0,0,0.1998,36,1,1,182,23098.4,71,1,0.39010989,0.005494505,15796.32,0.248,0.29,0.189420588,5,3,993,21,-1
1359,3500.0,0,3500.0,0.0,174,0.1875,0.29,0.20800000000000002,5,0,7,0.38,10,0.02,0,0.188,36,1,1,123,14635.1,45,1,0.365853659,0.008130080999999999,11127.76,0.26,0.2344,0.176172727,4,4,643,14,-1
1360,1500.0,0,1500.0,0.0,56,0.1464,0.25,0.1669,13,0,6,0.12,10,0.02,0,0.1469,36,1,1,48,5941.99,10,1,0.208333333,0.020833333,4429.75,0.195,0.204,0.17698,1,4,399,4,-1
1362,5100.0,0,5100.0,0.0,1,0.1195,0.12,0.12,16,0,7,0.23,7,0.0,0,0.12,36,1,1,1,5100.0,1,0,1.0,0.0,0.0,0.131,0.13,0.36758333299999996,4,0,1285,18,-1
1363,3000.0,0,3000.0,0.0,75,0.244,0.27,0.2445,5,0,6,0.25,3,0.0,0,0.2445,36,1,1,69,5788.89,39,1,0.565217391,0.014492753999999998,2749.34,0.265,0.28,0.15478,2,6,825,6,-1
1367,1000.0,0,1000.0,0.0,56,0.2493,0.35,0.2498,39,1,6,0.22,7,0.0,0,0.2498,36,1,1,45,3841.21,15,1,0.333333333,0.022222222000000003,2816.21,0.32,0.36,0.286266667,6,0,857,24,-1
1370,5500.0,0,5500.0,0.0,198,0.1905,0.29,0.201,5,0,6,0.07,10,0.01,0,0.191,36,1,1,166,17306.52,69,1,0.415662651,0.006024096,11770.08,0.231,0.21,0.123130769,4,0,1122,15,-1
1376,1000.0,0,1000.0,0.0,1,0.0795,0.08,0.08,25,0,7,0.05,10,0.0,0,0.08,36,1,1,1,1000.0,1,0,1.0,0.0,0.0,0.091,0.09,0.36758333299999996,5,4,1273,19,-1
1380,1500.0,0,1500.0,0.0,18,0.2895,0.29,0.29,19,0,7,0.03,7,0.0,0,0.29,36,1,1,17,1536.67,17,1,1.0,0.058823529000000006,0.0,0.301,0.3,0.36758333299999996,8,3,790,34,-1
1383,3000.0,0,3000.0,0.0,27,0.2167,0.2172,0.2172,10,1,7,0.26,10,0.0,1,0.2172,36,1,1,25,3045.01,26,1,1.04,0.04,0.0,0.2282,0.2272,0.36758333299999996,2,0,989,9,-1
1384,1000.0,0,1000.0,0.0,59,0.1695,0.24,0.17,20,0,6,0.11,7,0.0,0,0.17,36,1,1,49,3649.64,18,1,0.367346939,0.020408163,2640.28,0.19,0.2095,0.1378,8,5,828,33,-1
1385,1000.0,0,1000.0,0.0,10,0.287,0.2875,0.2875,13,0,7,0.17,10,0.0,0,0.2875,36,1,1,10,1009.57,9,1,0.9,0.1,0.0,0.2985,0.2975,0.36758333299999996,6,2,1343,23,-1
1389,3001.0,0,3001.0,0.0,49,0.19899999999999998,0.2,0.1995,12,0,8,0.0,10,0.0,0,0.1995,36,1,1,41,4207.24,36,1,0.87804878,0.024390244,1200.66,0.21100000000000002,0.0,0.072727273,7,2,1082,28,-1
1390,3500.0,0,3500.0,0.0,146,0.2045,0.29,0.205,5,0,7,0.12,7,0.0,0,0.205,36,1,1,97,12496.74,31,1,0.319587629,0.010309278,8982.73,0.285,0.29,0.239554054,12,3,755,52,-1
1391,9000.0,0,9000.0,0.0,19,0.092,0.0925,0.0925,4,0,7,0.11,7,0.0,0,0.0925,36,1,1,9,9226.53,18,1,2.0,0.111111111,0.0,0.0,0.0,0.36758333299999996,3,6,970,12,-1
1394,15000.0,0,15000.0,0.0,84,0.2645,0.29,0.29,16,0,6,0.41,7,0.025,1,0.265,36,1,1,63,19502.01,83,1,1.317460317,0.015873016,0.0,0.0,0.0,0.0,8,0,792,35,-1
1395,1000.0,0,1000.0,0.0,8,0.287,0.2875,0.2875,19,0,6,0.19,7,0.0,0,0.2875,36,1,1,8,1060.0,6,1,0.75,0.125,50.0,0.2985,0.2975,0.36758333299999996,6,1,738,23,-1
1396,1000.0,0,1000.0,0.0,11,0.2095,0.21,0.21,13,0,7,0.43,3,0.0,0,0.21,36,1,1,11,1000.0,11,0,1.0,0.0,0.0,0.221,0.22,0.0,12,1,714,51,-1
1402,3000.0,0,3000.0,0.0,34,0.2835,0.284,0.284,1,0,6,0.19,10,0.0,1,0.284,36,1,1,30,3027.38,33,1,1.1,0.033333333,0.0,0.0,0.294,0.36758333299999996,8,4,563,34,-1
1403,2000.0,0,2000.0,0.0,28,0.2495,0.25,0.25,24,0,6,0.05,7,0.0,0,0.25,36,1,1,28,2031.05,27,1,0.9642857140000001,0.035714286,0.0,0.261,0.26,0.36758333299999996,1,2,651,1,-1
1405,6000.0,0,6000.0,0.0,77,0.2895,0.29,0.29,5,0,6,0.18,7,0.0,0,0.29,36,1,1,74,6000.0,77,0,1.040540541,0.0,0.0,0.301,0.3,0.36758333299999996,1,2,745,3,-1
1411,1025.0,0,1025.0,0.0,12,0.2395,0.24,0.24,9,0,6,0.18,7,0.0,0,0.24,36,1,1,12,1026.32,11,1,0.916666667,0.083333333,0.0,0.251,0.25,0.0,2,3,1052,7,-1
1414,1000.0,0,1000.0,0.0,55,0.26899999999999996,0.35,0.2695,9,1,6,0.29,7,0.0,0,0.2695,36,1,1,45,4423.94,16,1,0.355555556,0.022222222000000003,3036.04,0.361,0.36,0.27956087,9,3,1179,39,-1
1415,1000.0,0,1000.0,0.0,22,0.3475,0.35,0.348,17,4,7,0.27,7,0.0,0,0.348,36,1,1,20,1759.38,13,1,0.65,0.05,750.0,0.361,0.36,0.35,5,5,1237,22,-1
1416,4500.0,0,4500.0,0.0,149,0.2406,0.29,0.2511,19,0,7,0.35,7,0.01,0,0.2411,36,1,1,114,11209.24,60,1,0.526315789,0.00877193,6685.75,0.27,0.28,0.16846470600000002,5,6,1346,19,-1
1417,2500.0,0,2500.0,0.0,23,0.1895,0.2,0.2,30,0,6,0.21,10,0.01,0,0.19,36,1,1,21,2545.0,22,1,1.047619048,0.047619048,0.0,0.0,0.21,0.36758333299999996,12,0,700,50,-1
1418,1000.0,0,1000.0,0.0,14,0.2295,0.23,0.23,20,0,6,0.15,10,0.0,1,0.23,36,1,1,12,1036.82,13,1,1.083333333,0.083333333,0.0,0.0,0.24,0.36758333299999996,4,6,365,13,-1
1423,1200.0,0,1200.0,0.0,38,0.102,0.15,0.1025,15,1,6,0.21,7,0.0,0,0.1025,36,1,1,14,2578.98,18,1,1.285714286,0.071428571,1364.86,0.14,0.15,0.064675,5,3,1037,22,-1
1426,20000.0,0,20000.0,0.0,372,0.2615,0.29,0.262,5,0,6,0.22,10,0.0,0,0.262,36,1,1,300,34901.14,208,1,0.693333333,0.003333333,14863.24,0.28,0.29,0.128113235,4,2,1165,15,-1
1431,3001.0,0,3001.0,0.0,25,0.247,0.26,0.26,12,0,7,0.07046000000000001,14,0.0125,0,0.2475,36,1,1,19,3016.0,24,1,1.263157895,0.052631579000000005,0.0,0.0,0.0,0.36758333299999996,3,4,1061,11,-1
1434,2000.0,0,2000.0,0.0,67,0.2995,0.34,0.3,19,1,7,0.17,5,0.0,1,0.3,36,1,1,52,5180.81,30,1,0.576923077,0.019230768999999998,3082.16,0.35100000000000003,0.35,0.33799999999999997,2,4,616,5,-1
1437,1000.0,0,1000.0,0.0,15,0.161,0.1815,0.1815,26,0,7,0.03,7,0.02,0,0.1615,36,1,1,7,1050.0,14,0,2.0,0.0,50.0,0.1925,0.1915,0.08075,5,1,703,19,-1
1443,1000.0,0,1000.0,0.0,12,0.3495,0.35,0.35,6,5,6,0.37,7,0.0,0,0.35,36,1,1,11,1145.0,10,1,0.9090909090000001,0.090909091,50.0,0.34,0.36,0.36758333299999996,7,5,558,29,-1
1445,2000.0,0,2000.0,0.0,25,0.2195,0.23,0.23,11,0,7,0.11,7,0.01,0,0.22,36,1,1,19,2017.82,24,1,1.263157895,0.052631579000000005,0.0,0.0,0.0,0.36758333299999996,12,1,347,51,-1
1456,2900.0,0,2900.0,0.0,42,0.223,0.2365,0.23600000000000002,1,0,6,0.11,10,0.0125,1,0.2235,36,1,1,38,4298.2,31,1,0.815789474,0.026315789,1184.65,0.21899999999999997,0.2465,0.36758333299999996,8,5,783,33,-1
1459,6000.0,0,6000.0,0.0,233,0.1994,0.29,0.2199,5,0,7,0.47,7,0.02,0,0.1999,36,1,1,165,26408.98,75,1,0.454545455,0.006060606,20391.58,0.26,0.27,0.21788611100000002,2,4,550,8,-1
1461,2000.0,0,2000.0,0.0,108,0.2118,0.29,0.2323,24,0,7,0.07,10,0.02,0,0.2123,36,1,1,68,9143.49,23,1,0.33823529399999996,0.014705882,7110.05,0.265,0.27,0.229813333,12,1,1399,49,-1
1464,1500.0,0,1500.0,0.0,19,0.177,0.1775,0.1775,6,0,6,0.11,7,0.0,0,0.1775,36,1,1,19,1508.57,18,1,0.947368421,0.052631579000000005,0.0,0.1885,0.1875,0.0,5,1,880,22,-1
1465,2200.0,0,2200.0,0.01,20,0.3495,0.36,0.36,24,4,7,0.17,7,0.0,0,0.35,36,1,1,20,2234.69,19,1,0.95,0.05,0.0,0.371,0.37,0.36758333299999996,4,0,1156,18,-1
1467,2150.0,0,2150.0,0.0,21,0.262,0.275,0.275,13,0,6,0.38,5,0.0125,0,0.2625,36,1,1,21,2188.83,20,1,0.9523809520000001,0.047619048,0.0,0.0,0.0,0.36758333299999996,7,0,964,29,-1
