,AmountFunded,AmountRemaining,AmountBorrowed,BankDraftFeeAnnualRate,BidCount,BidMaximumRate,BorrowerMaximumRate,BorrowerRate,BorrowerState,Category,CreditGrade,DebtToIncomeRatio,Duration,GroupLeaderRewardRate,IsBorrowerHomeowner,LenderRate,LoanTermInMonths,PercentFunded,ProductSpecID,people_count,amount_sum,winningpeople_sum,Partially Participating_people_sum,win/totol,partial/totolpeople,outbid_money,0.3T_yield_max,0.6T_rate_max,0.9T_rate_mean,CreationDate_month,CreationDate_week,time_minute,weekofyear,TARGET
971,5000.0,0.0,5000.0,0.0,181,0.11,0.14,0.1105,1,0,3,0.16,7,0.0,1,0.1105,36,1.0,1,156.0,14326.24,62.0,1.0,0.3974358974358974,0.00641025641025641,9281.6,0.128,0.128,0.03879166666666667,4,6,548,17,-1.0
972,7000.0,0.0,7000.0,0.0,207,0.0815,0.0951,0.0845,13,0,1,0.14,7,0.0025,1,0.08199999999999999,36,1.0,1,183.0,16807.47,85.0,1.0,0.4644808743169399,0.00546448087431694,9801.3,0.0876,0.09,0.035612903225806444,3,5,457,11,-1.0
973,2000.0,0.0,2000.0,0.0,94,0.0805,0.1022,0.081,2,5,2,0.2,7,0.0,0,0.081,36,1.0,1,83.0,6336.11,30.0,1.0,0.3614457831325301,0.012048192771084338,4330.530000000002,0.08800000000000001,0.08900000000000001,0.03543333333333334,6,1,578,26,-1.0
974,8700.0,0.0,8700.0,0.0,206,0.0985,0.126,0.099,16,0,1,0.41,7,0.0,0,0.099,36,1.0,1,173.0,25183.96000000001,71.0,1.0,0.4104046242774567,0.0057803468208092465,16439.42,0.0,0.126,0.07647222222222222,8,4,799,31,-1.0
975,4900.0,0.0,4900.0,0.0,218,0.1395,0.209,0.14,20,1,3,0.19,7,0.0,1,0.14,36,1.0,1,201.0,13592.71,77.0,1.0,0.38308457711442784,0.0049751243781094535,8674.93,0.19899999999999998,0.209,0.0269,6,3,404,23,-1.0
977,12580.0,0.0,12580.0,0.0,248,0.1295,0.15,0.135,21,0,3,0.48,10,0.005,0,0.13,36,1.0,1,198.0,26919.95,119.0,1.0,0.6010101010101011,0.005050505050505051,14250.12,0.14,0.145,0.0760030303030303,1,5,1036,4,-1.0
981,3000.0,0.0,3000.0,0.0,42,0.1175,0.12,0.118,10,4,3,0.12,7,0.0,1,0.118,36,1.0,1,41.0,5717.4900000000025,22.0,1.0,0.5365853658536586,0.024390243902439025,1175.74,0.0,0.12,0.04285,3,3,757,13,-1.0
982,1500.0,0.0,1500.0,0.0,107,0.0794,0.1193,0.0799,20,3,2,0.05,7,0.0,0,0.0799,36,1.0,1,89.0,7800.150000000002,22.0,1.0,0.24719101123595505,0.011235955056179777,6269.14,0.0899,0.0925,0.06719999999999997,12,5,751,50,-1.0
984,25000.0,0.0,25000.0,0.0,484,0.1185,0.14,0.119,6,0,1,0.21,7,0.0,0,0.119,36,1.0,1,371.0,55173.77000000001,225.0,1.0,0.6064690026954178,0.0026954177897574125,30126.72,0.135,0.14,0.07278282828282827,4,1,978,17,-1.0
985,5000.0,0.0,5000.0,0.0,99,0.1395,0.1567,0.14,5,1,3,0.1,3,0.0,1,0.14,36,1.0,1,96.0,6870.5,74.0,1.0,0.7708333333333334,0.010416666666666666,1850.0,0.14,0.0,0.3675833333333333,1,6,806,3,-1.0
989,25000.0,0.0,25000.0,0.0,589,0.1465,0.23,0.1545,0,0,1,0.32,10,0.0075,1,0.147,36,1.0,1,408.0,67918.15000000002,228.0,1.0,0.5588235294117647,0.0024509803921568627,42834.29,0.217,0.2225,0.1367313432835821,3,4,1178,13,-1.0
990,9450.0,0.0,9450.0,0.0,235,0.1195,0.145,0.12,12,0,3,0.15,5,0.0,1,0.12,36,1.0,1,217.0,22298.94,107.0,1.0,0.4930875576036866,0.004608294930875576,12797.34,0.1199,0.145,0.06796153846153845,5,2,854,18,-1.0
993,15000.0,0.0,15000.0,0.0,293,0.147,0.1627,0.1475,14,0,3,0.23,10,0.0,0,0.1475,36,1.0,1,267.0,24572.35,170.0,1.0,0.6367041198501873,0.003745318352059925,9554.9,0.0,0.16,0.08726829268292685,7,6,658,28,-1.0
994,8500.0,0.0,8500.0,0.0,265,0.1035,0.135,0.104,39,0,2,0.14,7,0.0,0,0.104,36,1.0,1,233.0,25793.35,96.0,1.0,0.4120171673819743,0.004291845493562232,17258.53,0.12,0.1193,0.05533333333333333,6,6,948,22,-1.0
995,10000.0,0.0,10000.0,0.0,309,0.1195,0.15,0.12,30,0,3,0.2,7,0.0,0,0.12,36,1.0,1,265.0,26474.680000000004,118.0,1.0,0.4452830188679245,0.0037735849056603774,16261.3,0.14,0.1443,0.08442692307692308,5,1,900,22,-1.0
997,3500.0,0.0,3500.0,0.0,64,0.1395,0.1465,0.14,5,3,3,0.28,7,0.0,0,0.14,36,1.0,1,59.0,5162.0,42.0,1.0,0.7118644067796609,0.01694915254237288,1401.37,0.0,0.1565,0.053225,6,3,602,26,-1.0
998,2000.0,0.0,2000.0,0.0,113,0.0995,0.15,0.1025,6,0,2,0.38,7,0.0025,0,0.1,36,1.0,1,72.0,11076.3,22.0,1.0,0.3055555555555556,0.013888888888888888,9063.35,0.115,0.1475,0.10662,11,3,872,48,-1.0
999,2000.0,0.0,2000.0,0.0,59,0.0995,0.12,0.1,34,0,3,0.18,7,0.0,1,0.1,36,1.0,1,52.0,5374.77,15.0,1.0,0.28846153846153844,0.019230769230769232,3236.470000000001,0.1035,0.13,0.3675833333333333,11,4,1287,46,-1.0
1000,6000.0,0.0,6000.0,0.0,154,0.1145,0.14,0.115,15,0,2,0.44,7,0.0,1,0.115,36,1.0,1,137.0,13594.54,69.0,1.0,0.5036496350364964,0.007299270072992701,7575.96,0.15100000000000002,0.139,0.08055348837209303,6,4,835,25,-1.0
1001,15000.0,0.0,15000.0,0.0,384,0.1345,0.1718,0.135,12,1,2,0.2,7,0.0,1,0.135,36,1.0,1,313.0,32370.28,174.0,1.0,0.5559105431309904,0.003194888178913738,17296.75,0.1618,0.1718,0.08673866666666667,3,1,1205,12,-1.0
1003,5000.0,0.0,5000.0,0.0,116,0.0795,0.09,0.08,12,0,1,0.06,7,0.0,0,0.08,36,1.0,1,104.0,11019.080000000005,59.0,1.0,0.5673076923076923,0.009615384615384616,5965.01,0.085,0.0835,0.0,10,6,1116,41,-1.0
1006,3000.0,0.0,3000.0,0.0,143,0.0883,0.15,0.0888,28,1,2,0.41,7,0.0,1,0.0888,36,1.0,1,109.0,18100.42,22.0,1.0,0.2018348623853211,0.009174311926605505,14649.44,0.13,0.1488,0.10586129032258068,9,3,1024,36,-1.0
1007,2750.0,0.0,2750.0,0.0,26,0.0845,0.085,0.085,29,0,1,0.06,7,0.0,1,0.085,36,1.0,1,26.0,2762.75,25.0,1.0,0.9615384615384616,0.038461538461538464,0.0,0.096,0.095,0.3675833333333333,8,2,1264,33,-1.0
1010,3000.0,0.0,3000.0,0.0,41,0.0826,0.0831,0.0831,40,0,2,0.15,7,0.0,1,0.0831,36,1.0,1,41.0,4121.9,39.0,1.0,0.951219512195122,0.024390243902439025,550.0,0.0,0.0,0.0,6,0,1062,23,-1.0
1011,10000.0,0.0,10000.0,0.0,261,0.1195,0.18,0.12,20,0,2,0.17,7,0.0,0,0.12,36,1.0,1,171.0,40044.25,94.0,1.0,0.5497076023391813,0.005847953216374269,29982.54,0.1745,0.14,0.06746060606060605,7,3,757,27,-1.0
1012,1500.0,0.0,1500.0,0.0,94,0.0695,0.1,0.07,5,0,1,0.14,7,0.0,1,0.07,36,1.0,1,83.0,7091.9699999999975,19.0,0.0,0.2289156626506024,0.0,5591.9699999999975,0.078,0.08,0.058509999999999986,5,2,1014,18,-1.0
1014,2500.0,0.0,2500.0,0.0,99,0.0795,0.1,0.08,30,0,1,0.25,7,0.0,1,0.08,36,1.0,1,91.0,7129.89,33.0,1.0,0.3626373626373626,0.01098901098901099,4583.08,0.09,0.0836,0.07375555555555556,5,2,523,22,-1.0
1015,7500.0,0.0,7500.0,0.0,71,0.1241,0.1246,0.1246,0,2,2,0.19,7,0.0,0,0.1246,36,1.0,1,70.0,8209.92,67.0,1.0,0.9571428571428572,0.014285714285714284,650.0,0.0,0.0,0.0,5,1,1224,22,-1.0
1016,3001.0,0.0,3001.0,0.0,192,0.0895,0.1235,0.09,12,0,3,0.19,7,0.0,1,0.09,36,1.0,1,146.0,16827.800000000007,49.0,1.0,0.3356164383561644,0.00684931506849315,13795.42,0.11,0.1195,0.0682,8,4,715,32,-1.0
1017,3000.0,0.0,3000.0,0.0,31,0.1445,0.145,0.145,52,0,3,0.12,5,0.0,1,0.145,36,1.0,1,31.0,3025.86,30.0,1.0,0.967741935483871,0.03225806451612903,0.0,0.156,0.155,0.3675833333333333,6,3,290,24,-1.0
1019,10000.0,0.0,10000.0,0.0,302,0.0898,0.13,0.0903,5,0,1,0.12,7,0.0,1,0.0903,36,1.0,1,268.0,30697.55,82.0,1.0,0.3059701492537313,0.00373134328358209,20648.13,0.105,0.0975,0.008295454545454545,8,0,1179,34,-1.0
1020,10001.0,0.0,10001.0,0.0,107,0.0853,0.0925,0.0883,40,0,1,0.15,10,0.0025,0,0.0858,36,1.0,1,97.0,18170.4,49.0,1.0,0.5051546391752577,0.010309278350515464,7775.9699999999975,0.085,0.09,0.04729411764705881,5,1,1110,18,-1.0
1021,6000.0,0.0,6000.0,0.0,59,0.156,0.159,0.159,30,0,3,0.53,7,0.0025,1,0.1565,36,1.0,1,58.0,6044.82,58.0,1.0,1.0,0.017241379310344827,0.0,0.17,0.16899999999999998,0.3675833333333333,10,1,1298,42,-1.0
1022,10000.0,0.0,10000.0,0.0,259,0.0839,0.0975,0.0844,15,1,1,0.03,7,0.0,0,0.0844,36,1.0,1,236.0,19151.17,157.0,1.0,0.6652542372881356,0.00423728813559322,9113.62,0.0949,0.09,0.05027878787878789,12,2,642,50,-1.0
1023,25000.0,0.0,25000.0,0.0,261,0.1495,0.15,0.15,46,0,2,0.18,7,0.0,1,0.15,36,1.0,1,235.0,29551.28,226.0,1.0,0.9617021276595744,0.00425531914893617,4500.0,0.0,0.15,0.026470588235294117,8,1,1227,34,-1.0
1026,6000.0,0.0,6000.0,0.0,291,0.0968,0.15,0.0973,6,0,2,0.14,7,0.0,1,0.0973,36,1.0,1,249.0,19723.950000000008,94.0,1.0,0.37751004016064255,0.004016064257028112,13713.64,0.105,0.1065,0.01221875,11,2,101,48,-1.0
1028,6000.0,0.0,6000.0,0.0,286,0.1195,0.35,0.12,5,7,1,0.0,7,0.0,0,0.12,36,1.0,1,191.0,22976.05,61.0,1.0,0.3193717277486911,0.005235602094240838,16912.190000000002,0.34,0.35,0.1611867924528302,8,2,1242,35,-1.0
1033,21000.0,0.0,21000.0,0.0,338,0.1385,0.16,0.1415,9,0,2,0.38,7,0.0025,1,0.139,36,1.0,1,262.0,49973.50000000001,167.0,1.0,0.6374045801526718,0.0038167938931297713,28811.6,0.1525,0.1575,0.09151666666666664,12,3,794,51,-1.0
1034,7500.0,0.0,7500.0,0.0,245,0.1006,0.1338,0.1011,1,0,1,0.19,10,0.0,1,0.1011,36,1.0,1,205.0,21507.89999999999,88.0,1.0,0.4292682926829268,0.004878048780487805,13985.96,0.1288,0.1214,0.058329166666666675,6,2,746,25,-1.0
1035,25000.0,0.0,25000.0,0.0,447,0.1565,0.1694,0.157,5,3,1,0.1,7,0.0,1,0.157,36,1.0,1,396.0,41270.34,300.0,1.0,0.7575757575757576,0.002525252525252525,16225.59,0.159,0.1694,0.05672857142857143,7,2,1236,28,-1.0
1036,10000.0,0.0,10000.0,0.0,254,0.1395,0.14,0.14,24,1,3,0.4,7,0.0,1,0.14,36,1.0,1,248.0,16441.22,139.0,1.0,0.5604838709677419,0.004032258064516129,6394.52,0.0,0.14,0.1215384615384616,1,2,551,4,-1.0
1038,2800.0,0.0,2800.0,0.0,15,0.2458,0.2463,0.2463,7,1,3,0.48,7,0.0,1,0.2463,36,1.0,1,14.0,2938.4,14.0,1.0,1.0,0.07142857142857142,0.0,0.2573,0.2563,0.3675833333333333,7,3,735,31,-1.0
1039,1000.0,0.0,1000.0,0.0,41,0.07400000000000001,0.0924,0.0745,5,3,2,0.3,7,0.0,1,0.0745,36,1.0,1,40.0,2915.71,13.0,1.0,0.325,0.025,1882.66,0.0697,0.1024,0.05625,6,1,1411,23,-1.0
1040,9500.0,0.0,9500.0,0.0,271,0.1195,0.15,0.13,9,0,3,0.26,10,0.01,0,0.12,36,1.0,1,223.0,25156.89000000001,117.0,1.0,0.5246636771300448,0.004484304932735426,15644.39,0.161,0.14,0.08701818181818183,3,0,718,11,-1.0
1041,14000.0,0.0,14000.0,0.0,275,0.1775,0.2149,0.17800000000000002,0,1,3,0.44,5,0.0,0,0.17800000000000002,36,1.0,1,233.0,30050.09,122.0,1.0,0.5236051502145923,0.004291845493562232,15733.51,0.2049,0.0,0.14905438596491236,2,3,461,6,-1.0
1042,1000.0,0.0,1000.0,0.0,28,0.0795,0.0825,0.08,15,0,1,0.07,10,0.0,0,0.08,36,1.0,1,21.0,2500.0,9.0,1.0,0.42857142857142855,0.047619047619047616,1400.0,0.0935,0.0925,0.08233333333333333,9,6,1023,35,-1.0
1043,20000.0,0.0,20000.0,0.0,446,0.0938,0.11,0.0943,5,0,1,0.11,7,0.0,1,0.0943,36,1.0,1,369.0,47392.96,159.0,1.0,0.43089430894308944,0.002710027100271003,27384.1,0.105,0.11,0.06807340425531916,4,1,1137,14,-1.0
1044,6700.0,0.0,6700.0,0.0,161,0.1495,0.18,0.15,26,1,2,0.0,7,0.0,0,0.15,36,1.0,1,130.0,14921.680000000002,76.0,1.0,0.5846153846153846,0.007692307692307694,7920.67,0.191,0.19,0.3675833333333333,5,3,1115,18,-1.0
1045,4000.0,0.0,4000.0,0.0,166,0.073,0.1627,0.0735,6,0,1,0.08,3,0.0,1,0.0735,36,1.0,1,140.0,16737.299999999996,52.0,1.0,0.3714285714285713,0.0071428571428571435,12689.62,0.0796,0.078,0.0190625,8,2,675,33,-1.0
1046,25000.0,0.0,25000.0,0.0,876,0.1145,0.2018,0.115,5,3,1,0.3,7,0.0,1,0.115,36,1.0,1,739.0,72969.18000000002,374.0,1.0,0.5060893098782138,0.0013531799729364006,47965.1,0.1918,0.2018,0.05036318681318682,5,0,744,20,-1.0
1048,12000.0,0.0,12000.0,0.0,283,0.1395,0.1699,0.14,5,1,3,0.22,10,0.0,0,0.14,36,1.0,1,269.0,20091.300000000007,203.0,1.0,0.7546468401486989,0.0037174721189591076,8041.130000000001,0.1491,0.1699,0.0,1,2,1126,2,-1.0
1049,1900.0,0.0,1900.0,0.0,87,0.0975,0.11,0.098,17,0,3,0.2,10,0.0,1,0.098,36,1.0,1,64.0,9431.14,27.0,1.0,0.421875,0.015625,7451.379999999999,0.1025,0.1045,0.045111111111111116,8,5,900,34,-1.0
1050,4999.0,0.0,4999.0,0.0,176,0.1195,0.19,0.12,16,0,3,0.24,10,0.0,0,0.12,36,1.0,1,155.0,16345.89,50.0,1.0,0.3225806451612903,0.0064516129032258064,11340.88,0.1388,0.14,0.09695,6,4,252,22,-1.0
1052,15000.0,0.0,15000.0,0.0,372,0.2172,0.2708,0.2177,11,3,3,0.57,7,0.0,1,0.2177,36,1.0,1,307.0,31678.82000000001,205.0,1.0,0.6677524429967426,0.0032573289902280127,16554.26,0.0,0.27,0.17898571428571428,6,1,676,25,-1.0
1053,6000.0,0.0,6000.0,0.0,167,0.1175,0.14,0.118,9,0,3,0.1,7,0.0,0,0.118,36,1.0,1,147.0,15733.37,69.0,1.0,0.4693877551020408,0.006802721088435374,9713.47,0.133,0.14,0.07353095238095239,12,4,785,51,-1.0
1054,6000.0,0.0,6000.0,0.0,232,0.0805,0.11,0.081,39,4,2,0.29,7,0.0,1,0.081,36,1.0,1,222.0,14375.38,100.0,1.0,0.4504504504504505,0.0045045045045045045,8371.61,0.0715,0.107,0.0248,5,0,679,21,-1.0
1055,18000.0,0.0,18000.0,0.0,345,0.0975,0.11,0.098,6,0,1,0.18,7,0.0,1,0.098,36,1.0,1,271.0,41969.28999999999,179.0,1.0,0.6605166051660517,0.003690036900369004,23899.7,0.1,0.11,0.040462500000000005,9,0,986,39,-1.0
1057,9000.0,0.0,9000.0,0.0,50,0.1395,0.14,0.14,12,0,2,0.24,7,0.0,1,0.14,36,1.0,1,41.0,9000.0,50.0,0.0,1.2195121951219512,0.0,0.0,0.15100000000000002,0.15000000000000002,0.3675833333333333,7,1,730,30,-1.0
1058,1000.0,0.0,1000.0,0.0,47,0.069,0.08,0.0695,3,0,1,0.01,7,0.0,1,0.0695,36,1.0,1,38.0,4093.75,14.0,1.0,0.3684210526315789,0.02631578947368421,2894.07,0.091,0.0795,0.051071428571428566,2,6,729,7,-1.0
1059,7500.0,0.0,7500.0,0.0,125,0.206,0.251,0.2065,5,1,3,0.0,7,0.0,1,0.2065,36,1.0,1,106.0,16036.470000000005,66.0,1.0,0.6226415094339622,0.009433962264150943,8527.92,0.24,0.261,0.25,4,3,1358,15,-1.0
1060,10000.0,0.0,10000.0,0.0,220,0.1195,0.1499,0.13,12,0,3,0.22,7,0.01,1,0.12,36,1.0,1,176.0,22325.95,110.0,1.0,0.625,0.005681818181818182,12298.42,0.1349,0.1399,0.05876222222222222,1,6,548,4,-1.0
1061,15000.0,0.0,15000.0,0.0,325,0.16899999999999998,0.239,0.1695,10,1,2,0.58,7,0.0,1,0.1695,36,1.0,1,258.0,32087.16,120.0,1.0,0.4651162790697674,0.0038759689922480615,17048.99,0.226,0.1998,0.18161034482758612,5,3,496,18,-1.0
1063,3500.0,0.0,3500.0,0.0,136,0.0805,0.1034,0.081,5,1,2,0.32,7,0.0,0,0.081,36,1.0,1,117.0,9283.760000000002,51.0,1.0,0.4358974358974359,0.008547008547008548,5767.87,0.09,0.099,0.04597499999999999,5,4,1327,19,-1.0
1064,8000.0,0.0,8000.0,0.0,190,0.135,0.1697,0.1355,29,3,3,0.23,7,0.0,0,0.1355,36,1.0,1,187.0,11557.24,127.0,1.0,0.6791443850267379,0.0053475935828877,3541.94,0.1355,0.1797,0.0,5,4,365,22,-1.0
1067,6001.0,0.0,6001.0,0.0,133,0.1415,0.1601,0.142,27,3,3,0.23,10,0.0,0,0.142,36,1.0,1,130.0,8105.73,100.0,1.0,0.7692307692307693,0.007692307692307694,2060.36,0.0,0.1701,0.3675833333333333,4,1,1129,15,-1.0
1069,13000.0,0.0,13000.0,0.0,261,0.0995,0.115,0.1,2,0,1,0.33,10,0.0,1,0.1,36,1.0,1,219.0,30228.96,122.0,1.0,0.5570776255707762,0.0045662100456621,16900.949999999993,0.11,0.11199999999999999,0.07244400000000001,5,4,1203,19,-1.0
1070,5000.0,0.0,5000.0,0.0,73,0.1145,0.15,0.115,28,0,2,0.12,10,0.0,1,0.115,36,1.0,1,70.0,8659.84,46.0,1.0,0.6571428571428571,0.014285714285714284,3632.79,0.161,0.16,0.3675833333333333,5,3,599,18,-1.0
1071,10000.0,0.0,10000.0,0.0,192,0.0819,0.085,0.0824,27,0,1,0.14,10,0.0,1,0.0824,36,1.0,1,166.0,17683.110000000004,116.0,1.0,0.6987951807228916,0.006024096385542169,7682.44,0.08,0.085,0.018071428571428568,2,1,896,6,-1.0
1072,6500.0,0.0,6500.0,0.0,293,0.1345,0.203,0.135,10,2,2,0.26,3,0.0,1,0.135,36,1.0,1,218.0,25908.250000000004,68.0,1.0,0.3119266055045872,0.004587155963302753,19391.07,0.19,0.203,0.1215923076923077,4,3,660,15,-1.0
1073,12000.0,0.0,12000.0,0.0,338,0.0855,0.1005,0.086,15,0,1,0.21,7,0.0,1,0.086,36,1.0,1,250.0,33986.35000000001,114.0,1.0,0.456,0.004,21974.35,0.0955,0.0995,0.044489999999999995,1,3,260,1,-1.0
1074,3000.0,0.0,3000.0,0.0,140,0.1445,0.17,0.145,13,3,3,0.0,7,0.0,0,0.145,36,1.0,1,140.0,7969.11,44.0,1.0,0.3142857142857143,0.0071428571428571435,4968.84,0.139,0.0,0.0,8,5,505,35,-1.0
1075,19000.0,0.0,19000.0,0.0,532,0.132,0.1658,0.1325,46,1,1,0.6,7,0.0,1,0.1325,36,1.0,1,412.0,49420.80999999999,200.0,1.0,0.4854368932038835,0.0024271844660194173,29886.49,0.15,0.152,0.1119544444444445,12,4,772,52,-1.0
1076,10000.0,0.0,10000.0,0.0,345,0.1225,0.1585,0.123,12,3,2,0.19,7,0.0,1,0.123,36,1.0,1,333.0,26228.38,126.0,1.0,0.3783783783783784,0.003003003003003003,14511.24,0.12,0.0,0.011257575757575758,12,1,1097,50,-1.0
1077,6500.0,0.0,6500.0,0.0,30,0.1145,0.115,0.115,13,0,2,0.28367,10,0.0,0,0.115,36,1.0,1,26.0,6800.0,29.0,1.0,1.1153846153846154,0.038461538461538464,0.0,0.0,0.125,0.3675833333333333,4,1,585,16,-1.0
1078,5000.0,0.0,5000.0,0.0,53,0.1095,0.11,0.11,9,0,2,0.5,7,0.0,1,0.11,36,1.0,1,51.0,5000.0,53.0,0.0,1.03921568627451,0.0,0.0,0.0,0.0,0.0,10,5,915,42,-1.0
1081,5900.0,0.0,5900.0,0.0,56,0.117,0.12,0.12,12,0,2,0.07,3,0.0025,0,0.1175,36,1.0,1,54.0,6007.400000000002,54.0,1.0,1.0,0.018518518518518517,59.0,0.0,0.13,0.3675833333333333,2,5,479,7,-1.0
1082,10000.0,0.0,10000.0,0.0,232,0.135,0.1478,0.1355,16,1,3,0.37,7,0.0,1,0.1355,36,1.0,1,231.0,14884.44,142.0,1.0,0.6147186147186147,0.004329004329004329,4853.05,0.0,0.1355,0.0,5,5,454,22,-1.0
1084,11000.0,0.0,11000.0,0.0,94,0.13699999999999998,0.1375,0.1375,15,0,1,0.1,7,0.0,0,0.1375,36,1.0,1,90.0,11538.369999999995,91.0,1.0,1.0111111111111108,0.011111111111111113,171.4,0.14850000000000002,0.14750000000000002,0.3675833333333333,7,2,260,29,-1.0
1086,3000.0,0.0,3000.0,0.0,112,0.1045,0.13,0.105,10,0,3,0.18,7,0.0,1,0.105,36,1.0,1,100.0,9227.22,46.0,1.0,0.46,0.01,5984.41,0.1119,0.1099,0.056475,6,4,859,25,-1.0
1087,5000.0,0.0,5000.0,0.0,183,0.1345,0.1477,0.135,6,1,3,0.33,7,0.0,1,0.135,36,1.0,1,177.0,11232.930000000002,83.0,1.0,0.4689265536723164,0.005649717514124294,6170.95,0.1375,0.1355,0.015,5,2,592,20,-1.0
1088,10000.0,0.0,10000.0,0.0,269,0.1205,0.14,0.121,27,0,2,0.67,10,0.0,0,0.121,36,1.0,1,223.0,22859.89000000001,129.0,1.0,0.5784753363228701,0.004484304932735426,12836.61,0.13,0.13,0.08429056603773588,11,0,1239,45,-1.0
1094,5000.0,0.0,5000.0,0.0,192,0.1595,0.2072,0.16,5,1,3,0.06,7,0.0,1,0.16,36,1.0,1,147.0,15161.699999999995,58.0,1.0,0.3945578231292517,0.006802721088435374,9754.13,0.19,0.195,0.155875,3,0,551,11,-1.0
1095,5000.0,0.0,5000.0,0.0,59,0.1495,0.15,0.15,29,0,3,0.2,7,0.0,1,0.15,36,1.0,1,56.0,5280.690000000001,53.0,1.0,0.9464285714285714,0.017857142857142856,258.68,0.14,0.16,0.3675833333333333,7,5,1027,30,-1.0
1096,4000.0,0.0,4000.0,0.0,136,0.1195,0.15,0.12,15,0,3,0.27,7,0.0,0,0.12,36,1.0,1,97.0,13588.070000000005,47.0,1.0,0.4845360824742268,0.010309278350515464,9574.04,0.14300000000000002,0.145,0.09782777777777778,8,3,453,32,-1.0
1099,9000.0,0.0,9000.0,0.0,247,0.099,0.12,0.102,13,0,2,0.19,10,0.0025,1,0.0995,36,1.0,1,211.0,23802.46,110.0,1.0,0.5213270142180095,0.0047393364928909965,14710.4,0.11,0.109,0.04014545454545455,2,2,1115,6,-1.0
1101,1200.0,0.0,1200.0,0.0,54,0.0695,0.1,0.07,1,1,1,0.09,7,0.0,1,0.07,36,1.0,1,50.0,3639.63,20.0,1.0,0.4,0.02,2380.4,0.0794,0.11,0.3675833333333333,12,2,1216,50,-1.0
1102,11700.0,0.0,11700.0,0.0,351,0.1391,0.1926,0.1396,41,0,3,0.43,10,0.0,0,0.1396,36,1.0,1,293.0,40811.789999999986,110.0,1.0,0.3754266211604095,0.0034129692832764505,29016.97,0.1826,0.1926,0.10791666666666666,10,1,1102,41,-1.0
1103,6001.0,0.0,6001.0,0.0,96,0.0785,0.08,0.079,27,0,1,0.03,10,0.0,1,0.079,36,1.0,1,83.0,12295.57,63.0,1.0,0.7590361445783133,0.012048192771084338,5995.57,0.0745,0.0,0.007227272727272726,2,2,935,7,-1.0
1105,18000.0,0.0,18000.0,0.0,411,0.102,0.13,0.1025,20,0,1,0.18,7,0.0,1,0.1025,36,1.0,1,379.0,27356.85000000001,273.0,1.0,0.7203166226912929,0.0026385224274406327,9266.56,0.13,0.13,0.0,12,6,1009,48,-1.0
1108,1000.0,0.0,1000.0,0.0,50,0.062,0.0949,0.0625,8,0,1,0.02,7,0.0,1,0.0625,36,1.0,1,44.0,4625.28,12.0,1.0,0.2727272727272727,0.022727272727272728,3616.4,0.075,0.0775,0.044333333333333336,7,5,846,29,-1.0
1111,9000.0,0.0,9000.0,0.0,159,0.0895,0.1025,0.0925,12,0,1,0.11,10,0.0025,1,0.09,36,1.0,1,128.0,17269.05,78.0,1.0,0.609375,0.0078125,8253.369999999999,0.095,0.095,0.0927,7,4,829,30,-1.0
1112,5500.0,0.0,5500.0,0.0,171,0.1375,0.1698,0.138,24,2,3,0.35,7,0.0,1,0.138,36,1.0,1,163.0,11281.66,80.0,1.0,0.4907975460122699,0.006134969325153374,5770.41,0.0,0.1698,0.11958648648648645,6,4,690,26,-1.0
1113,4900.0,0.0,4900.0,0.0,159,0.0995,0.15,0.1,9,1,1,0.08,7,0.0,1,0.1,36,1.0,1,143.0,13737.3,68.0,1.0,0.4755244755244755,0.006993006993006993,8088.2,0.12,0.1488,0.06052500000000001,7,1,474,31,-1.0
1114,3500.0,0.0,3500.0,0.0,52,0.0795,0.08,0.08,19,3,1,0.04,10,0.0,1,0.08,36,1.0,1,51.0,3751.26,51.0,1.0,1.0,0.0196078431372549,0.0,0.0,0.0,0.0,12,1,1148,52,-1.0
1116,4000.0,0.0,4000.0,0.0,37,0.3495,0.35,0.35,7,4,3,0.24,7,0.0,0,0.35,36,1.0,1,37.0,4661.6100000000015,36.0,1.0,0.972972972972973,0.027027027027027032,0.0,0.361,0.36,0.3675833333333333,4,0,883,17,-1.0
1117,12500.0,0.0,12500.0,0.0,269,0.1245,0.15,0.13,15,0,3,0.17,7,0.005,0,0.125,36,1.0,1,208.0,29066.67,120.0,1.0,0.5769230769230769,0.004807692307692308,16323.28,0.14,0.1445,0.05570689655172414,10,1,857,41,-1.0
1118,8094.0,0.0,8094.0,0.0,271,0.1245,0.1706,0.125,26,0,3,0.3,10,0.0,0,0.125,36,1.0,1,231.0,24481.61,96.0,1.0,0.4155844155844156,0.004329004329004329,16360.11,0.1606,0.16899999999999998,0.10231851851851853,9,0,955,39,-1.0
1125,3000.0,0.0,3000.0,0.0,58,0.079,0.08,0.0795,5,0,1,0.01,10,0.0,0,0.0795,36,1.0,1,52.0,5345.57,37.0,1.0,0.7115384615384616,0.019230769230769232,2321.51,0.075,0.08,0.048,4,4,1343,16,-1.0
1126,10000.0,0.0,10000.0,0.0,187,0.1695,0.1851,0.17,33,1,3,0.15,7,0.0,1,0.17,36,1.0,1,173.0,15384.38,136.0,1.0,0.7861271676300579,0.0057803468208092465,5371.05,0.1748,0.18,0.07889000000000003,6,2,863,25,-1.0
